year,make,model,price,mileage,color,url,body_type
2020,Cadillac,CT4,"$38,915",58494,shadow,https://www.carpages.ca/used-cars/saskatchewan/regina/2020-cadillac-ct4-13295787/,Sedan
2021,Volkswagen,Jetta,"$25,988",69596,gray,https://www.carpages.ca/used-cars/ontario/guelph/2021-volkswagen-jetta-13295730/,Sedan
2024,Nissan,Altima,"$28,990",23273,Other,https://www.carpages.ca/used-cars/nova-scotia/halifax/2024-nissan-altima-13295586/,Sedan
2018,Chevrolet,Sonic,"$14,888",138100,gray,https://www.carpages.ca/used-cars/ontario/kanata/2018-chevrolet-sonic-13295297/,Sedan
2015,Acura,TLX,"$14,500",145084,black,https://www.carpages.ca/used-cars/ontario/st-catharines/2015-acura-tlx-13295195/,Sedan
2012,Hyundai,Elantra,"$4,720",196000,brown,https://www.carpages.ca/used-cars/ontario/mississauga/2012-hyundai-elantra-13295144/,Sedan
2014,Chevrolet,Cruze,"$3,920",201000,silver,https://www.carpages.ca/used-cars/ontario/mississauga/2014-chevrolet-cruze-13295147/,Sedan
2024,Toyota,Sienna,"$54,223",30388,silver,https://www.carpages.ca/used-cars/ontario/ottawa/2024-toyota-sienna-13295033/,Sedan
2025,Volkswagen,Jetta,"$29,922",2079,gray,https://www.carpages.ca/used-cars/ontario/ottawa/2025-volkswagen-jetta-13295027/,Sedan
2014,Toyota,Yaris,"$12,455",147682,black,https://www.carpages.ca/used-cars/ontario/ottawa/2014-toyota-yaris-13295030/,Sedan
2020,Toyota,Corolla,"$20,977",112329,black,https://www.carpages.ca/used-cars/ontario/ottawa/2020-toyota-corolla-13295021/,Sedan
2018,Toyota,Camry,"$24,980",42850,blue,https://www.carpages.ca/used-cars/quebec/saint-hubert/2018-toyota-camry-13294964/,Sedan
2018,Acura,TLX,"$22,980",127778,red,https://www.carpages.ca/used-cars/quebec/saint-hubert/2018-acura-tlx-13294958/,Sedan
2025,Lexus,NX,"$71,585",39644,gray,https://www.carpages.ca/used-cars/british-columbia/north-vancouver/2025-lexus-nx-450h-13294943/,Sedan
2008,Maserati,GranTurismo,"$33,900",67761,white,https://www.carpages.ca/used-cars/ontario/vaughan/2008-maserati-granturismo-13294937/,Sedan
2018,Toyota,Corolla,"$14,947",155036,white,https://www.carpages.ca/used-cars/british-columbia/abbotsford/2018-toyota-corolla-13294916/,Sedan
2018,Mazda,MAZDA3,"$9,999",198765,blue,https://www.carpages.ca/used-cars/ontario/maple/2018-mazda-mazda3-13294898/,Sedan
2010,Nissan,Altima,"$7,500",157112,black,https://www.carpages.ca/used-cars/british-columbia/burnaby/2010-nissan-altima-13294892/,Sedan
2026,Hyundai,Elantra,"$28,061",50,gray,https://www.carpages.ca/new-cars/british-columbia/north-vancouver/2026-hyundai-elantra-13294829/,Sedan
