year,make,model,price,mileage,color,url,body_type
2026,Honda,CR-V,"$54,849",10,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-honda-cr-v-hybrid-13289675/,hybrid
2026,Honda,CR-V,"$52,349",7,meteoroid,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-honda-cr-v-hybrid-13289669/,hybrid
2026,Honda,CR-V,"$49,549",480,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-honda-cr-v-hybrid-13289660/,hybrid
2023,Toyota,Camry,"$31,406.50",50439,white,https://www.carpages.ca/used-cars/ontario/ottawa/2023-toyota-camry-13289648/,hybrid
2024,Audi,E-Tron,"$57,999",57758,black,https://www.carpages.ca/used-cars/ontario/north-york/2024-audi-e-tron-sportback-13289351/,hybrid
2026,Ford,Escape,"$45,415.50",0,white,https://www.carpages.ca/new-cars/nova-scotia/port-hawkesbury/2026-ford-escape-13289312/,hybrid
2025,Ford,F-150,"$63,230",0,black,https://www.carpages.ca/new-cars/british-columbia/new-westminster/2025-ford-f-150-lightning-13289309/,hybrid
2025,Ford,F-150,"$89,641",0,gray,https://www.carpages.ca/new-cars/british-columbia/new-westminster/2025-ford-f-150-lightning-13289303/,hybrid
2025,Ford,F-150,"$65,248",0,white,https://www.carpages.ca/new-cars/british-columbia/new-westminster/2025-ford-f-150-lightning-13289300/,hybrid
2025,Ford,F-150,"$64,519",0,red,https://www.carpages.ca/new-cars/british-columbia/new-westminster/2025-ford-f-150-lightning-13289294/,hybrid
2025,Ford,F-150,"$63,220",0,white,https://www.carpages.ca/new-cars/british-columbia/new-westminster/2025-ford-f-150-lightning-13289291/,hybrid
2025,Ford,F-150,"$91,369",0,black,https://www.carpages.ca/new-cars/british-columbia/new-westminster/2025-ford-f-150-lightning-13289285/,hybrid
2021,Chevrolet,Bolt,"$20,490",104450,blue,https://www.carpages.ca/used-cars/ontario/gloucester/2021-chevrolet-bolt-13289168/,hybrid
2026,Kia,Sportage,"$51,001.50",1,white,https://www.carpages.ca/new-cars/ontario/listowel/2026-kia-sportage-hybrid-13289153/,hybrid
2025,Ford,F-150,"$96,445",50,black,https://www.carpages.ca/new-cars/ontario/etobicoke/2025-ford-f-150-13289147/,hybrid
2025,Kia,Sportage,"$46,999",6045,gray,https://www.carpages.ca/used-cars/ontario/chatham/2025-kia-sportage-13289108/,hybrid
2025,Toyota,RAV4,"$47,598",27241,white,https://www.carpages.ca/used-cars/british-columbia/smithers/2025-toyota-rav4-13288925/,hybrid
2023,Toyota,Prius,"$38,888",15000,silver,https://www.carpages.ca/used-cars/ontario/guelph/2023-toyota-prius-13288829/,hybrid
2024,Hyundai,IONIQ,"$48,988",16042,white,https://www.carpages.ca/used-cars/ontario/guelph/2024-hyundai-ioniq-5-13288802/,hybrid
2022,Hyundai,Santa,"$31,988",77614,black,https://www.carpages.ca/used-cars/ontario/guelph/2022-hyundai-santa-fe-plug-in-hybrid-13288799/,hybrid
2026,Subaru,Solterra,"$57,790",0,white,https://www.carpages.ca/new-cars/new-brunswick/dieppe/2026-subaru-solterra-13288766/,hybrid
2024,Toyota,Camry,"$33,900",73000,white,https://www.carpages.ca/used-cars/ontario/brampton/2024-toyota-camry-13288748/,hybrid
2008,Toyota,Highlander,"$12,995",216780,white,https://www.carpages.ca/used-cars/ontario/london/2008-toyota-highlander-hybrid-13288583/,hybrid
2023,Honda,CR-V,"$30,895",147590,gray,https://www.carpages.ca/used-cars/ontario/scarborough/2023-honda-cr-v-hybrid-13288433/,hybrid
2022,Ford,Mustang,"$27,495",78193,black,https://www.carpages.ca/used-cars/ontario/scarborough/2022-ford-mustang-mach-e-13288421/,hybrid
2022,Hyundai,Sonata,"$23,995",85664,black,https://www.carpages.ca/used-cars/ontario/cayuga/2022-hyundai-sonata-13288391/,hybrid
2025,Toyota,Sienna,"$51,495",73126,silver,https://www.carpages.ca/used-cars/ontario/cayuga/2025-toyota-sienna-13288382/,hybrid
2018,Chrysler,Pacifica,"$23,995",167000,black,https://www.carpages.ca/used-cars/british-columbia/surrey/2018-chrysler-pacifica-13288148/,hybrid
2025,Audi,Q5,"$49,988",14677,white,https://www.carpages.ca/used-cars/ontario/thornhill/2025-audi-q5-13287968/,hybrid
2025,Mercedes-Benz,CLA-Class,"$45,688",9491,white,https://www.carpages.ca/used-cars/ontario/thornhill/2025-mercedes-benz-cla-class-13287947/,hybrid
2024,Ford,Escape,"$44,948",0,gray,https://www.carpages.ca/new-cars/british-columbia/vernon/2024-ford-escape-13287878/,hybrid
2026,Ford,Escape,"$50,144",0,gray,https://www.carpages.ca/new-cars/british-columbia/vernon/2026-ford-escape-13287866/,hybrid
2022,Tesla,Model,"$35,750",108685,white,https://www.carpages.ca/used-cars/ontario/richmond-hill/2022-tesla-model-y-13287776/,hybrid
2023,Tesla,Model,"$30,200",65975,silver,https://www.carpages.ca/used-cars/ontario/richmond-hill/2023-tesla-model-3-13287764/,hybrid
2025,Tesla,Model,"$57,950",21185,silver,https://www.carpages.ca/used-cars/ontario/richmond-hill/2025-tesla-model-y-13287761/,hybrid
2024,Tesla,Model,"$43,500",30211,gray,https://www.carpages.ca/used-cars/ontario/richmond-hill/2024-tesla-model-3-13287758/,hybrid
2024,Tesla,Model,"$44,500",28575,gray,https://www.carpages.ca/used-cars/ontario/richmond-hill/2024-tesla-model-y-13287755/,hybrid
2025,Subaru,Forester,"$50,490",10,river,https://www.carpages.ca/new-cars/new-brunswick/dieppe/2025-subaru-forester-13287737/,hybrid
2023,Jeep,Grand,"$49,765",44500,silver,https://www.carpages.ca/used-cars/saskatchewan/saskatoon/2023-jeep-grand-cherokee-4xe-13287305/,hybrid
2026,Ford,Escape,"$46,994",0,blue,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-ford-escape-13287299/,hybrid
2024,Audi,A5,"$53,498",8176,gray,https://www.carpages.ca/used-cars/ontario/bolton/2024-audi-a5-13287278/,hybrid
2024,Cadillac,LYRIQ,"$39,987",29356,gray,https://www.carpages.ca/used-cars/ontario/bolton/2024-cadillac-lyriq-13287272/,hybrid
2022,Audi,A5,"$38,998",65421,black,https://www.carpages.ca/used-cars/ontario/bolton/2022-audi-a5-sportback-13287269/,hybrid
2024,Honda,CR-V,"$41,991",32765,canyon,https://www.carpages.ca/used-cars/ontario/kanata/2024-honda-cr-v-hybrid-13286963/,hybrid
2021,Ford,Escape,"$24,991",72315,black,https://www.carpages.ca/used-cars/ontario/kanata/2021-ford-escape-13286957/,hybrid
2023,Tesla,Model,"$25,995",139758,black,https://www.carpages.ca/used-cars/british-columbia/coquitlam/2023-tesla-model-3-13286717/,hybrid
2021,Hyundai,KONA,"$24,990",70834,silver,https://www.carpages.ca/used-cars/british-columbia/port-coquitlam/2021-hyundai-kona-13286675/,hybrid
2023,Toyota,bZ4X,"$24,995",156512,Other,https://www.carpages.ca/used-cars/british-columbia/north-vancouver/2023-toyota-bz4x-13286618/,hybrid
2024,Mitsubishi,Outlander,"$41,995",20660,Other,https://www.carpages.ca/used-cars/british-columbia/north-vancouver/2024-mitsubishi-outlander-13286615/,hybrid
2026,Toyota,bZ,"$55,770",10,wind,https://www.carpages.ca/new-cars/ontario/simcoe/2026-toyota-bz-13286501/,hybrid
2026,Chevrolet,Equinox,"$52,399",5,black,https://www.carpages.ca/new-cars/british-columbia/north-vancouver/2026-chevrolet-equinox-ev-13286468/,hybrid
2026,Hyundai,IONIQ,"$66,911",10,gray,https://www.carpages.ca/new-cars/british-columbia/north-vancouver/2026-hyundai-ioniq-5-13286420/,hybrid
2026,Chevrolet,Equinox,"$48,899",0,gray,https://www.carpages.ca/new-cars/british-columbia/burnaby/2026-chevrolet-equinox-ev-13286384/,hybrid
2026,Chevrolet,Equinox,"$59,803",0,white,https://www.carpages.ca/new-cars/british-columbia/burnaby/2026-chevrolet-equinox-13286375/,hybrid
2026,Chevrolet,Equinox,"$56,303",0,white,https://www.carpages.ca/new-cars/british-columbia/burnaby/2026-chevrolet-equinox-13286378/,hybrid
2023,Honda,Accord,"$34,495",89080,white,https://www.carpages.ca/used-cars/ontario/kingston/2023-honda-accord-13286240/,hybrid
2011,Toyota,Prius,"$11,500",173821,gold,https://www.carpages.ca/used-cars/alberta/calgary/2011-toyota-prius-13285769/,hybrid
2023,Toyota,Corolla,"$26,450",83000,white,https://www.carpages.ca/used-cars/ontario/toronto/2023-toyota-corolla-13285766/,hybrid
2021,Jeep,Wrangler,"$37,980",76790,white,https://www.carpages.ca/used-cars/manitoba/dauphin/2021-jeep-wrangler-4xe-13285742/,hybrid
2024,Hyundai,IONIQ,"$39,995",23400,maroon,https://www.carpages.ca/used-cars/ontario/burlington/2024-hyundai-ioniq-6-13285715/,hybrid
2024,RAM,1500,"$54,986",35018,black,https://www.carpages.ca/used-cars/ontario/innisfil/2024-ram-1500-13278746/,hybrid
2023,Hyundai,Tucson,"$28,995",120073,red,https://www.carpages.ca/used-cars/ontario/cayuga/2023-hyundai-tucson-hybrid-13278725/,hybrid
2026,Hyundai,Tucson,"$47,599",32,gray,https://www.carpages.ca/new-cars/british-columbia/abbotsford/2026-hyundai-tucson-hybrid-13278407/,hybrid
2026,Hyundai,Tucson,"$50,099",32,gray,https://www.carpages.ca/new-cars/british-columbia/abbotsford/2026-hyundai-tucson-hybrid-13278389/,hybrid
2025,Mazda,CX-90,"$42,988",47154,blue,https://www.carpages.ca/used-cars/ontario/guelph/2025-mazda-cx-90-mhev-13278290/,hybrid
2025,Mazda,CX-90,"$43,988",36947,black,https://www.carpages.ca/used-cars/ontario/guelph/2025-mazda-cx-90-mhev-13278287/,hybrid
2023,RAM,1500,"$49,988",76550,white,https://www.carpages.ca/used-cars/ontario/guelph/2023-ram-1500-13278260/,hybrid
2025,Mazda,CX-90,"$57,995",0,platinum,https://www.carpages.ca/new-cars/newfoundland-and-labrador/st-john-s/2025-mazda-cx-90-mhev-13278191/,hybrid
2025,Mazda,CX-70,"$56,945",0,gray,https://www.carpages.ca/new-cars/newfoundland-and-labrador/st-john-s/2025-mazda-cx-70-mhev-13278188/,hybrid
2025,Mazda,CX-90,"$67,045",0,white,https://www.carpages.ca/new-cars/newfoundland-and-labrador/st-john-s/2025-mazda-cx-90-phev-13278185/,hybrid
2025,Mazda,CX-90,"$66,895",0,black,https://www.carpages.ca/new-cars/newfoundland-and-labrador/st-john-s/2025-mazda-cx-90-phev-13278182/,hybrid
2025,Mazda,CX-90,"$67,145",0,red,https://www.carpages.ca/new-cars/newfoundland-and-labrador/st-john-s/2025-mazda-cx-90-phev-13278179/,hybrid
2022,Kia,Soul,"$18,980",59355,white,https://www.carpages.ca/used-cars/ontario/north-york/2022-kia-soul-ev-13278098/,hybrid
2025,Kia,NIRO,"$39,994",11446,silver,https://www.carpages.ca/used-cars/nova-scotia/truro/2025-kia-niro-13277624/,hybrid
2026,Ford,Escape,"$44,944",20,white,https://www.carpages.ca/new-cars/ontario/mississauga/2026-ford-escape-13277501/,hybrid
2026,Ford,Escape,"$49,894",20,black,https://www.carpages.ca/new-cars/ontario/mississauga/2026-ford-escape-13277498/,hybrid
2024,Honda,CR-V,"$41,988",48370,red,https://www.carpages.ca/used-cars/ontario/guelph/2024-honda-cr-v-hybrid-13277483/,hybrid
2025,Lexus,UX,"$42,899",10968,white,https://www.carpages.ca/used-cars/ontario/thornhill/2025-lexus-ux-13277480/,hybrid
2025,Chevrolet,Equinox,"$58,199",6,black,https://www.carpages.ca/new-cars/nova-scotia/amherst/2025-chevrolet-equinox-ev-13277441/,hybrid
2025,Mazda,CX-90,"$66,645",0,black,https://www.carpages.ca/new-cars/newfoundland-and-labrador/st-john-s/2025-mazda-cx-90-phev-13277399/,hybrid
2025,Mazda,CX-70,"$60,995",0,gray,https://www.carpages.ca/new-cars/newfoundland-and-labrador/st-john-s/2025-mazda-cx-70-mhev-13277396/,hybrid
2025,Mazda,CX-90,"$62,545",0,red,https://www.carpages.ca/new-cars/newfoundland-and-labrador/st-john-s/2025-mazda-cx-90-phev-13277381/,hybrid
2025,Mazda,CX-70,"$64,995",0,white,https://www.carpages.ca/new-cars/newfoundland-and-labrador/st-john-s/2025-mazda-cx-70-mhev-13277366/,hybrid
